system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,evi_mean,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mosaicoDeUsos,natural,ndvi_mean,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,savi_mean,silvicultura,slope,soc,spi,year,.geo
21_0000000000000000155e_0,0,1,0,0,1,0,0,77,0,0,0,0,0,0,0,0,1,0,19.16659,41.007835,51.20127,48.149853,31.687874,8.012504,0,0,6,1,0,0,1,1979,20,134,4,7.4,0,17.58,0.03,48,27,65,1.78,-10,-6,26.79,ctb0617-Perfil-3,3,889,2211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.838071852490906,77.08367807591291,6.078250071596178,0,0,-4,10,1,0,209,20,0,52,0,9,-2,0,3,127,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.14992380762736,-19.166589649266733]}"
21_00000000000000001567_0,0,1,0,0,0,1,0,19,0,0,0,0,0,0,0,0,2,1,18.433294,40.57187,51.15808,48.533348,32.39124,8.838895,0,0,4,0,0,5,1,1979,20,134,11,21.58,0,4.75,2.37,83,36,66,3.41,-29,-22,32.12,ctb0617-Perfil-38,6,622,5302,0,0,0,0,0,0,1,0,0,0,1,0,0,0,43.091643716359926,39.120809123556135,17.787547160083946,0,0,0,14,5,0,200,20,5,54,0,22,0,0,8,166,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.53341460241799,-18.433294882839967]}"
21_00000000000000001568_0,0,0,0,0,1,0,0,56,0,0,0,0,0,0,0,0,1,0,19.56679,41.259018,51.24725,47.966595,31.326418,7.57475,0,0,6,1,0,5,0,1979,20,128,8,12.0466,0,24.575,1.68652,55,27,54,3.06548,-35,-15,40.2735,ctb0617-Perfil-39,0,944,2496,1,0,0,0,0,1,0,0,0,0,0,0,0,0,53.26452059033411,29.671748797245005,17.063730612420883,20,0,2,15,-3,0,212,0,2,52,0,11,0,0,3,172,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.96666748966698,-19.56678910834198]}"
21_00000000000000001569_0,0,0,0,0,1,0,0,67,0,0,0,0,0,0,0,0,0,0,19.499954,41.14209,51.11279,47.849903,31.259998,7.572878,0,0,8,1,0,0,0,1979,20,131,4,12.0466,0,24.575,1.68652,56,42,62,3.06548,-3,-12,40.2735,ctb0617-Perfil-4,0,960,4068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.178664678873645,51.42852540321656,10.392809917909798,0,0,0,15,4,0,195,20,1,52,0,11,0,0,4,177,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.84997633425986,-19.499954451203486]}"
21_0000000000000000156d_0,0,1,0,0,1,0,0,60,0,1,0,0,0,0,0,0,0,0,19.56679,41.114838,51.003456,47.683357,31.082623,7.4305716,0,0,8,0,0,7,1,1979,20,127,5,50.48,0,11.88,2.98,60,27,44,2.42,32,75,67.76,ctb0617-Perfil-44,0,943,24622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.30035362229251,44.9637032128776,12.735943164829886,20,0,-1,13,0,0,163,0,-6,52,0,7,0,0,3,156,69,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.6834286805841,-19.56678910834198]}"
21_0000000000000000156e_0,0,0,0,0,1,0,0,71,0,0,0,0,0,0,0,0,0,0,19.516663,41.122585,51.064,47.78334,31.194199,7.524612,0,0,9,1,0,3,0,1979,20,126,5,12.0466,0,24.575,1.68652,58,28,67,3.06548,-6,-12,40.2735,ctb0617-Perfil-45,0,982,60694,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,50.67323615033412,37.56509106794944,11.761672781716436,20,0,-6,14,3,0,201,0,0,52,0,7,-4,0,3,160,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.783411171706604,-19.51666311548811]}"
21_0000000000000000156f_0,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,1,0,0,19.133442,41.997482,52.906044,50.150043,33.426388,9.059204,0,0,3,1,0,2,59,1979,20,135,5,12.0466,0,24.575,1.68652,100,39,58,3.06548,8,28,40.2735,ctb0617-Perfil-46,-1,438,12262,0,0,0,0,0,0,1,0,0,0,1,0,0,0,37.15629237806577,45.16345460929255,17.68025301264167,0,0,0,18,0,0,189,20,-1,54,0,5,0,0,2,189,1,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.15011261924789,-19.133441815282723]}"
21_00000000000000001570_0,0,0,0,0,1,0,0,62,0,0,0,0,0,0,0,0,0,0,19.499954,41.108204,51.055492,47.78334,31.202703,7.538994,0,0,14,1,0,4,1,1979,20,126,5,12.0466,0,24.575,1.68652,66,19,64,3.06548,-7,-7,40.2735,ctb0617-Perfil-49,0,933,87648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.61222232977247,51.576840901823275,7.8109367684042645,0,0,0,14,1,0,182,20,0,53,0,6,-2,0,1,159,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.783411171706604,-19.499954451203486]}"
21_00000000000000001571_0,0,1,0,0,1,0,0,70,0,0,0,0,0,0,0,0,0,0,19.383263,41.067165,51.096535,47.900032,31.362545,7.698835,0,0,8,1,0,2,1,1979,0,125,5,12.0466,0,24.575,1.68652,68,48,65,3.06548,11,18,40.2735,ctb0617-Perfil-5,0,969,4321,0,20,0,0,0,1,0,0,0,0,0,0,0,0,51.29656179204116,31.34801540166881,17.35542280629003,0,20,0,12,-1,0,178,0,0,51,0,3,-1,0,1,180,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.90010232711373,-19.38326329579636]}"
21_00000000000000001573_0,0,0,0,0,1,1,0,29,0,0,0,0,0,0,0,0,2,0,19.650063,42.051872,52.509083,49.383327,32.503464,8.224241,0,0,22,0,0,10,1,1979,0,128,6,35.06,0,7.71,3.86,66,41,44,5.66,3,-20,52.29,ctb0617-Perfil-51,-22,616,2274,0,20,0,0,0,0,1,0,0,0,1,0,0,0,5.359747335446483,91.97617521340253,2.664077451150982,0,20,-4,11,-12,0,142,0,-11,53,0,66,0,0,27,145,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.38340052425188,-19.650062935179857]}"
21_00000000000000001574_0,0,1,0,0,1,0,0,57,0,0,0,0,0,0,0,0,0,0,19.483246,42.00157,52.581905,49.566586,32.74612,8.461112,0,0,8,1,0,5,0,1979,20,134,8,12.0466,0,24.575,1.68652,55,33,61,3.06548,-17,-11,40.2735,ctb0617-Perfil-52,2,656,1699,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.234905444775892,80.57234776110668,7.192746794117428,0,0,0,9,-4,0,217,20,1,53,0,12,0,0,4,128,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.56665684221227,-19.483245786918864]}"
21_00000000000000001575_0,0,0,0,0,1,0,0,80,0,0,0,0,0,0,0,0,0,0,19.966719,41.87474,51.90989,48.499924,31.581892,7.5019965,0,0,1,1,0,2,2,1979,0,132,6,23.7952,0,16.6357,2.80539,83,51,57,4.4251,-25,-13,47.6614,ctb0617-Perfil-53,0,524,1664,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,12.902942015303264,79.48225166753927,7.614806317157463,0,0,-8,9,-2,0,203,0,0,52,0,8,-4,0,3,125,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.49999727384874,-19.96671907283199]}"
21_00000000000000001576_0,0,0,0,0,1,0,0,22,0,1,0,0,0,0,0,1,1,0,19.133442,41.980473,52.87728,50.116627,33.397625,9.042193,0,0,4,0,0,1,10,1979,20,133,5,25.63,0,7.28,2.29,96,30,60,1.0,-9,24,36.21,ctb0617-Perfil-54,0,442,3445,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.508833297980043,75.40000251520273,8.091164186817227,20,0,0,14,0,0,178,0,0,59,0,2,0,0,0,145,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.11669529067865,-19.133441815282723]}"
21_0000000000000000157c_0,0,0,0,0,1,1,0,38,0,0,0,0,0,0,0,1,1,0,19.399971,41.9384,52.553898,49.583294,32.80289,8.541295,0,0,5,0,0,23,2,1979,0,129,12,12.0466,0,24.575,1.68652,52,50,53,3.06548,-6,-19,40.2735,ctb0617-Perfil-60,-9,634,4335,0,0,0,20,0,0,1,0,0,0,1,0,0,0,10.214698974171107,77.17838410198276,12.606916923846143,0,20,-2,11,-8,0,192,0,3,64,0,34,-2,0,13,153,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.58336550649689,-19.399971960080983]}"
21_0000000000000000157e_0,0,1,0,0,1,0,0,73,0,0,0,0,0,0,0,0,0,0,19.650063,42.187546,52.7385,49.64986,32.73288,8.359915,0,0,8,1,0,1,4,1979,20,135,5,12.0466,0,24.575,1.68652,74,27,66,3.06548,-18,-12,40.2735,ctb0617-Perfil-8,2,476,2603,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.09236737837263,73.95103418333035,6.956598438297015,0,0,-1,9,0,0,211,20,1,51,0,7,0,0,2,114,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.64993066905014,-19.650062935179857]}"
21_0000000000000000157f_0,0,1,0,0,1,0,0,76,0,0,0,0,0,0,0,0,0,0,19.833319,42.438705,52.98975,49.833385,32.79756,8.295599,0,0,11,1,0,0,3,1979,20,136,4,12.54,0,25.59,0.13,78,28,47,1.52,-32,-6,39.79,ctb0617-Perfil-9,0,485,3159,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18.5867299254834,76.18383303678674,5.229437037729862,20,0,0,10,0,0,195,0,0,53,0,3,0,0,0,125,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.83345648159576,-19.833319253140242]}"
21_00000000000000001736_0,1,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,3.8334258,26.48653,41.158314,45.550095,37.25539,19.88705,0,0,3,0,0,1,4,1979,20,123,5,133.9218,0,13.39,10.85,98,79,49,7.73,-28,-15,165.8918,ctb0639-PERFIL-10,-2,32,2320,6,0,0,0,0,0,1,0,0,0,1,0,0,0,22.08480679291929,47.42618524133647,30.489007965744253,0,0,12,13,0,0,159,20,2,52,0,11,5,0,3,122,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.55010954385706,-3.833425727687443]}"
21_00000000000000001739_0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,3.8167171,26.489021,41.17834,45.583244,37.292427,19.918306,0,0,1,0,0,0,2,1979,20,125,4,1.88,0,0.188,0.15228,87,73,58,0.10856,-36,-8,2.32884,ctb0639-PERFIL-4,0,31,1851,2,0,0,0,0,0,1,0,0,0,1,0,0,0,14.42042998513338,64.07580369038998,21.503766324476643,0,0,6,11,0,0,165,20,2,51,0,7,0,0,1,138,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.583257377841065,-3.8167170634028196]}"
21_0000000000000000173a_0,1,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,3.9166996,26.600597,41.27238,45.63337,37.28468,19.857763,0,0,2,0,0,0,1,1979,20,126,4,133.9218,0,13.39,10.85,75,84,50,7.73,26,-6,165.8918,ctb0639-PERFIL-5,-2,55,3191,2,0,0,0,0,0,1,0,0,0,1,0,0,0,12.299411035732668,71.86285443557723,15.8377345286901,0,0,6,12,1,0,158,20,0,53,0,6,1,0,2,123,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-45.633383370694936,-3.916699554525321]}"
21_00000000000000001a26_0,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,1.6001241,29.696981,48.70047,55.633244,47.0712,26.942038,0,0,33,0,0,1,1,1979,0,120,5,128.2769,0,39.77,12.06,90,80,30,5.15,15,-14,185.25691,ctb0667-Perfil-1,-2,78,1275,2,0,20,0,0,0,1,1,0,0,0,0,0,0,9.510004327507515,79.51242854124304,10.97756713124944,0,20,4,13,7,0,149,0,2,45,0,20,0,0,8,162,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.63324945045663,-1.600124099837899]}"
21_00000000000000001a9a_0,1,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,3.1499875,-28.41666,-51.031044,-61.150085,-54.237774,-33.838936,0,0,4,1,0,1,11,1979,0,132,5,25.680801,0,85.77,0.76,157,72,75,1.8,-38,-7,114.0108,ctb0673-1,0,133,1643,0,20,0,0,0,0,1,1,0,0,0,0,0,0,21.727618416735336,65.07092686811235,13.201454715152305,0,20,0,10,0,0,168,0,1,53,0,3,0,0,1,193,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.150073104819846,3.1499874595293065]}"
21_00000000000000001a9e_0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3.300096,-28.363731,-51.083607,-61.299923,-54.443157,-34.044415,0,0,6,1,0,0,11,1979,0,136,5,1.41,0,4.7094,0.041736,153,70,78,0.099084,15,60,6.26022,ctb0673-11,0,96,1651,0,20,0,0,0,0,1,1,0,0,0,0,0,0,18.892534013222484,66.65517769246365,14.452288294313862,0,20,0,9,0,0,161,0,0,55,0,2,0,0,0,125,3,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.29991209421098,3.3000959435056787]}"
21_00000000000000001aa0_0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,3.7832997,-27.795132,-50.57946,-60.999977,-54.430954,-34.307644,0,0,9,1,0,4,12,1979,0,131,10,1.41,0,4.7094,0.041736,105,97,69,0.099084,18,31,6.26022,ctb0673-12,0,92,1718,0,20,0,0,0,0,1,1,0,0,0,0,0,0,17.42245806080904,49.7780702093936,32.799471729797354,0,20,0,14,0,0,174,0,0,58,0,1,0,0,0,138,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.99996462084347,3.7832997348335695]}"
21_00000000000000001aa2_0,1,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,3.8832822,-27.717577,-50.542946,-61.01669,-54.49623,-34.40221,0,0,3,1,0,4,33,1979,0,132,10,2.35,0,7.849,0.06956,140,102,67,0.16514,30,11,10.4337,ctb0673-13,0,110,762,0,20,0,0,0,0,1,1,0,0,0,0,0,0,13.579714507847271,54.829386139082345,31.590899353070377,0,20,1,10,0,0,164,0,0,53,0,2,1,0,0,152,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.01667328512809,3.883282225956072]}"
21_00000000000000001aa4_0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,3.8167171,-27.808758,-50.63413,-61.083252,-54.51964,-34.3788,0,0,5,1,0,0,35,1979,0,134,6,0.94,0,3.1396,0.027824,151,44,68,0.066056,-31,-2,4.17348,ctb0673-14,0,104,731,0,20,0,0,0,0,1,1,0,0,0,0,0,0,11.467520609587826,80.48170313662881,8.050776253783368,0,20,0,9,0,0,179,0,0,51,0,1,0,0,0,127,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.08323844768135,3.8167170634028156]}"
21_00000000000000001aae_0,1,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3.4332263,-28.257645,-51.03022,-61.316635,-54.525307,-34.16751,0,0,4,1,0,1,9,1979,0,136,5,4.23,0,8.6292,0.014805,97,98,69,0.227286,26,0,13.101291,ctb0673-27-EXTRA,2,103,832,0,20,0,0,0,0,1,1,0,0,0,0,0,0,11.698230312936584,79.39155472755958,8.910214959503838,0,20,0,8,2,0,170,0,0,49,0,10,0,0,3,85,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.3166207584956,3.4332262686121915]}"
21_00000000000000001ac3_0,1,1,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,3.4833522,-28.240017,-51.04785,-61.36676,-54.59397,-34.23617,0,0,5,1,0,4,6,1979,0,132,5,7.05,0,14.382,0.024675,110,81,62,0.37881,43,20,21.835485,ctb0673-45-EXTRA,1,110,2003,0,20,0,0,0,0,1,1,0,0,0,0,0,0,11.698407835835877,80.83215748280413,7.469434681360003,0,20,2,10,1,0,171,0,-2,49,0,6,0,0,2,137,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.366746751349474,3.4833522614660613]}"
21_00000000000000001ad1_0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,3.6833172,-27.98298,-50.802475,-61.199944,-54.552174,-34.323376,0,0,1,1,0,2,5,1979,0,131,9,10.81,0,36.1054,0.319976,110,85,66,0.759644,12,1,47.99502,ctb0673-6,2,121,3233,0,20,0,0,0,0,1,1,0,0,0,0,0,0,22.826320304658303,61.02064644112719,16.153033254214503,0,20,0,11,0,0,171,0,0,53,0,6,0,0,2,162,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-61.19992960308848,3.683317243711066]}"
21_00000000000000001add_0,1,1,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,3.6499,-27.884575,-50.604454,-60.950123,-54.320133,-34.167442,0,0,4,1,0,0,5,1979,0,133,8,1.88,0,6.2792,0.055648,101,80,79,0.132112,-6,4,8.34696,ctb0673-7,0,107,1815,0,20,0,0,0,0,1,1,0,0,0,0,0,0,18.17847857188779,69.66001490665597,12.161506521456225,0,20,2,9,-1,0,200,0,1,52,0,5,0,0,1,162,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.95010812257484,3.6498999151418205]}"
21_00000000000000001ae2_0,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3.4833522,-28.010918,-50.66047,-60.916702,-54.20659,-34.007076,0,0,5,1,0,0,7,1979,0,134,5,1.88,0,6.2792,0.055648,129,87,73,0.132112,-8,20,8.34696,ctb0673-9,0,75,2840,4,20,0,0,0,0,1,1,0,0,0,0,0,0,25.709633038141614,57.14009837370728,17.15026858815111,0,20,6,9,0,0,166,0,0,51,0,1,4,0,0,109,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-60.916690794005596,3.4833522614660613]}"
21_00000000000000001fa7_0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,2,0,14.65013,38.112995,50.58072,50.099934,35.665455,12.892677,0,0,4,1,0,7,0,1979,20,124,6,13.5734,0,27.6896,1.90028,89,59,52,3.45399,-12,-32,44.9149,ctb0761-106,32,493,10264,0,0,0,0,0,0,1,0,0,0,1,0,0,0,21.139446138705438,60.917082463368054,17.943471397926498,20,0,0,14,-17,0,180,0,-3,55,0,103,0,0,39,180,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.09998662639403,-14.650129895299013]}"
21_00000000000000001faa_0,0,0,0,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,14.985381,37.886982,49.88127,49.089058,34.624695,12.08954,0,0,5,1,0,2,1,1979,0,129,5,10.8165,0,22.0656,1.51431,93,31,71,2.75245,0,-7,36.5339,ctb0761-114,4,570,6416,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,51.304742007687366,24.70220751285922,23.993050479453412,0,0,-3,12,-2,0,227,0,1,55,0,13,-1,0,4,143,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.08911243717432,-14.98538115933242]}"
21_00000000000000001fad_0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,2,0,14.416748,36.95347,48.840942,48.216705,34.16329,12.134929,0,0,5,1,0,3,2,1979,20,131,5,7.4,0,17.58,0.03,107,39,59,1.78,6,-8,26.79,ctb0761-118,-2,454,2876,1,0,0,0,0,0,1,0,0,0,1,0,0,0,19.478196010063304,63.16442771054055,17.357376279396146,20,0,2,11,2,0,180,0,2,58,0,11,1,0,3,131,11,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.21675846476586,-14.41674758448476]}"
21_00000000000000001fae_0,0,1,0,0,1,0,0,91,0,0,0,0,0,0,0,0,0,0,15.533263,40.731167,54.172012,53.749966,38.357628,13.990523,0,0,4,1,0,0,0,1979,20,129,4,12.0053,0,24.4909,1.68074,139,24,70,3.05497,3,4,40.1481,ctb0761-119,2,614,6525,-1,0,0,0,20,0,1,0,0,0,1,0,0,0,37.47883930704792,52.4329762464324,10.088184446519682,0,0,-6,19,0,0,203,0,1,51,0,7,-4,0,3,187,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-53.750021288828464,-15.533263651116915]}"
21_00000000000000001fb2_0,0,1,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,15.783355,40.04705,52.77855,51.98316,36.70956,12.875891,0,0,40,1,0,3,1,1979,20,133,4,12.0053,0,24.4909,1.68074,76,18,74,3.05497,15,14,40.1481,ctb0761-131,0,328,1509,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.234562187781179,91.5555884793155,3.2098493329033193,0,0,2,9,0,0,217,20,0,52,0,0,0,0,0,120,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-51.98321478802219,-15.78335462621579]}"
21_00000000000000001fb6_0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,5,0,15.883337,39.250877,51.337673,50.25004,35.1669,11.907611,0,0,3,1,0,21,3,1979,20,127,5,13.5734,0,27.6896,1.90028,88,40,41,3.45399,23,2,44.9149,ctb0761-148,2,414,3892,1,0,0,0,0,0,1,0,0,0,1,0,0,0,20.754770558626692,64.52611596492346,14.719113476449841,0,0,0,13,3,0,167,20,2,55,0,12,0,0,4,156,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.250095110370395,-15.883337117338293]}"
21_00000000000000001fb7_0,0,0,0,0,1,0,0,17,1,0,0,0,0,0,0,0,1,0,15.649955,38.948208,51.046753,50.05007,35.113583,12.006704,0,0,2,0,0,0,1,1979,20,128,24,31.1,0,11.5,4.67,88,48,60,4.67,15,-14,51.94,ctb0761-150,2,732,10638,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,35.402481059469885,33.93668367785235,30.660835262677754,0,0,-4,18,8,0,190,20,0,59,0,20,0,0,8,203,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.05013012812539,-15.64995480652404]}"
21_00000000000000001fb8_0,0,0,0,0,1,1,0,55,0,0,0,0,0,0,0,0,2,0,15.351086,38.353897,50.32468,49.387924,34.695786,11.926897,0,0,5,0,0,3,0,1979,20,131,4,22.8929,0,14.7952,2.67908,84,54,70,4.19551,-4,-4,44.5627,ctb0761-164,4,631,6000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,48.65316146202094,26.7144487546194,24.63238978335966,0,0,0,13,-1,0,231,20,-1,55,0,11,0,0,4,166,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.38798193220089,-15.351085311497474]}"
21_00000000000000001fb9_0,0,0,0,0,1,0,0,28,1,0,0,0,0,0,0,0,2,0,15.199899,38.179043,50.172096,49.30007,34.697124,12.012309,0,0,4,0,0,5,0,1979,20,131,27,31.1,0,11.5,4.67,92,46,59,4.67,3,-22,51.94,ctb0761-167,4,624,7766,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,48.02714903483054,29.081085764056073,22.891765201113383,0,0,-4,14,13,0,217,20,-7,56,0,38,0,0,14,173,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.300126697414,-15.199898849180162]}"
21_00000000000000001fba_0,0,0,0,0,1,0,0,23,1,0,0,0,0,0,0,0,3,0,15.150043,38.119118,50.117954,49.266655,34.69374,12.038212,0,0,3,0,0,6,2,1979,20,132,24,88.36,0,21.27,9.75,84,47,60,2.08,-37,-26,121.46,ctb0761-168,-13,692,10992,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,42.891874505075904,29.422183982907008,27.68594151201708,0,0,-4,13,-19,0,198,20,12,56,0,68,-1,0,24,164,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-49.26670936884476,-15.150042350911527]}"
21_00000000000000001fbb_0,0,1,0,0,1,0,0,23,0,0,0,0,0,0,0,0,2,0,15.766646,38.25106,49.757507,48.48323,33.70554,11.108684,0,0,1,1,0,2,0,1979,20,119,5,7.4,0,17.58,0.03,78,54,58,1.78,34,-15,26.79,ctb0761-174,7,1003,3505,0,0,0,0,0,0,1,0,0,0,1,0,0,0,47.42572337010679,31.371772099241596,21.202504530651616,0,0,-1,13,4,0,193,20,-1,50,0,25,-1,0,9,185,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.48328860956412,-15.766645961931168]}"
21_00000000000000001fbf_0,0,0,0,0,1,0,0,71,0,0,0,0,0,0,0,0,0,0,12.416559,35.545704,48.353504,48.833317,35.712208,14.170455,0,0,4,1,0,1,3,1979,20,130,4,13.5734,0,27.6896,1.90028,78,46,60,3.45399,-21,-4,44.9149,ctb0761-31,1,291,3456,-1,0,0,0,0,0,1,0,0,0,1,0,0,0,16.99569024463073,74.70919586440895,8.295113890960328,0,0,-4,11,0,0,190,20,0,57,0,3,-2,0,1,152,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.8333620757855,-12.416558772864235]}"
21_00000000000000001fc5_0,0,1,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,13.216688,37.25245,50.48222,50.833233,37.026318,14.499779,0,0,4,0,0,0,15,1979,0,129,3,7.4,20,17.58,0.03,82,34,64,1.78,37,32,26.79,ctb0761-52,0,214,2955,0,0,0,0,0,0,1,0,0,0,1,0,0,0,24.524522823887338,59.372142001780446,16.103335174332223,0,20,-4,14,0,0,168,0,0,53,0,0,-1,0,0,176,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.83328139282079,-13.216688196429494]}"
21_00000000000000001fc7_0,0,1,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,13.06658,36.979065,50.16201,50.549995,36.858932,14.484805,0,0,1,1,0,0,12,1979,0,130,4,7.4,20,17.58,0.03,112,18,60,1.78,9,23,26.79,ctb0761-56,0,215,4511,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29.696052835207553,55.13879646901042,15.165150695782026,0,20,0,14,0,0,162,0,0,56,0,0,0,0,0,229,0,1979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-50.550042583737905,-13.06657971245312]}"
